matrix_version,route_id,provider,offering,adapter_id,protocol,capability,support,action,requires_explicit_degradation,limitations,evidence_digest,code_paths,test_evidence
praxis.model-invoker.semantic-matrix/v1candidate,google.gemini-developer.payg.generate_content,google.gemini-developer,google.gemini-developer.api.payg,gemini,generate_content,vision_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:986baf6c4f21c9eab9679037f9480a3c3fdd0d6b02d708a49a58c68ad37c7c6d,provider/gemini,tests/gemini | tests/gemini/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.chat_completions,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,chat_completions,audio_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:214cf1de6d54f24b7d191dd4a3cff7b5a2bcd07dfd11ed2c61b2b7433dbe76fe,provider/vertex | internal/protocol/openaichat,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.chat_completions,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,chat_completions,background_execution,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:214cf1de6d54f24b7d191dd4a3cff7b5a2bcd07dfd11ed2c61b2b7433dbe76fe,provider/vertex | internal/protocol/openaichat,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.chat_completions,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,chat_completions,batch,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:214cf1de6d54f24b7d191dd4a3cff7b5a2bcd07dfd11ed2c61b2b7433dbe76fe,provider/vertex | internal/protocol/openaichat,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.chat_completions,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,chat_completions,file_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:214cf1de6d54f24b7d191dd4a3cff7b5a2bcd07dfd11ed2c61b2b7433dbe76fe,provider/vertex | internal/protocol/openaichat,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.chat_completions,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,chat_completions,function_error_result,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:214cf1de6d54f24b7d191dd4a3cff7b5a2bcd07dfd11ed2c61b2b7433dbe76fe,provider/vertex | internal/protocol/openaichat,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.chat_completions,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,chat_completions,hosted_tools,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:214cf1de6d54f24b7d191dd4a3cff7b5a2bcd07dfd11ed2c61b2b7433dbe76fe,provider/vertex | internal/protocol/openaichat,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.chat_completions,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,chat_completions,parallel_tool_calling,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:214cf1de6d54f24b7d191dd4a3cff7b5a2bcd07dfd11ed2c61b2b7433dbe76fe,provider/vertex | internal/protocol/openaichat,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.chat_completions,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,chat_completions,prompt_caching,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:214cf1de6d54f24b7d191dd4a3cff7b5a2bcd07dfd11ed2c61b2b7433dbe76fe,provider/vertex | internal/protocol/openaichat,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.chat_completions,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,chat_completions,provider_continuation,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:214cf1de6d54f24b7d191dd4a3cff7b5a2bcd07dfd11ed2c61b2b7433dbe76fe,provider/vertex | internal/protocol/openaichat,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.chat_completions,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,chat_completions,realtime,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:214cf1de6d54f24b7d191dd4a3cff7b5a2bcd07dfd11ed2c61b2b7433dbe76fe,provider/vertex | internal/protocol/openaichat,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.chat_completions,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,chat_completions,reasoning,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:214cf1de6d54f24b7d191dd4a3cff7b5a2bcd07dfd11ed2c61b2b7433dbe76fe,provider/vertex | internal/protocol/openaichat,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.chat_completions,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,chat_completions,reasoning_summary,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:214cf1de6d54f24b7d191dd4a3cff7b5a2bcd07dfd11ed2c61b2b7433dbe76fe,provider/vertex | internal/protocol/openaichat,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.chat_completions,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,chat_completions,server_state,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:214cf1de6d54f24b7d191dd4a3cff7b5a2bcd07dfd11ed2c61b2b7433dbe76fe,provider/vertex | internal/protocol/openaichat,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.chat_completions,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,chat_completions,streaming,compatible,transformed,false,,sha256:214cf1de6d54f24b7d191dd4a3cff7b5a2bcd07dfd11ed2c61b2b7433dbe76fe,provider/vertex | internal/protocol/openaichat,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.chat_completions,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,chat_completions,structured_output,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:214cf1de6d54f24b7d191dd4a3cff7b5a2bcd07dfd11ed2c61b2b7433dbe76fe,provider/vertex | internal/protocol/openaichat,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.chat_completions,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,chat_completions,text_generation,compatible,transformed,false,,sha256:214cf1de6d54f24b7d191dd4a3cff7b5a2bcd07dfd11ed2c61b2b7433dbe76fe,provider/vertex | internal/protocol/openaichat,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.chat_completions,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,chat_completions,tool_calling,compatible,transformed,false,,sha256:214cf1de6d54f24b7d191dd4a3cff7b5a2bcd07dfd11ed2c61b2b7433dbe76fe,provider/vertex | internal/protocol/openaichat,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.chat_completions,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,chat_completions,usage_reporting,compatible,transformed,false,,sha256:214cf1de6d54f24b7d191dd4a3cff7b5a2bcd07dfd11ed2c61b2b7433dbe76fe,provider/vertex | internal/protocol/openaichat,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.chat_completions,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,chat_completions,video_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:214cf1de6d54f24b7d191dd4a3cff7b5a2bcd07dfd11ed2c61b2b7433dbe76fe,provider/vertex | internal/protocol/openaichat,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.chat_completions,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,chat_completions,vision_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:214cf1de6d54f24b7d191dd4a3cff7b5a2bcd07dfd11ed2c61b2b7433dbe76fe,provider/vertex | internal/protocol/openaichat,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.generate_content,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,generate_content,audio_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:7bf30a12414134aaf817aa3f723d81be1808dbafff05027e30f8ec67d2edd38d,provider/vertex | internal/protocol/geminigenerate,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.generate_content,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,generate_content,background_execution,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:7bf30a12414134aaf817aa3f723d81be1808dbafff05027e30f8ec67d2edd38d,provider/vertex | internal/protocol/geminigenerate,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.generate_content,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,generate_content,batch,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:7bf30a12414134aaf817aa3f723d81be1808dbafff05027e30f8ec67d2edd38d,provider/vertex | internal/protocol/geminigenerate,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.generate_content,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,generate_content,file_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:7bf30a12414134aaf817aa3f723d81be1808dbafff05027e30f8ec67d2edd38d,provider/vertex | internal/protocol/geminigenerate,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.generate_content,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,generate_content,function_error_result,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:7bf30a12414134aaf817aa3f723d81be1808dbafff05027e30f8ec67d2edd38d,provider/vertex | internal/protocol/geminigenerate,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.generate_content,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,generate_content,hosted_tools,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:7bf30a12414134aaf817aa3f723d81be1808dbafff05027e30f8ec67d2edd38d,provider/vertex | internal/protocol/geminigenerate,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.generate_content,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,generate_content,parallel_tool_calling,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:7bf30a12414134aaf817aa3f723d81be1808dbafff05027e30f8ec67d2edd38d,provider/vertex | internal/protocol/geminigenerate,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.generate_content,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,generate_content,prompt_caching,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:7bf30a12414134aaf817aa3f723d81be1808dbafff05027e30f8ec67d2edd38d,provider/vertex | internal/protocol/geminigenerate,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.generate_content,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,generate_content,provider_continuation,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:7bf30a12414134aaf817aa3f723d81be1808dbafff05027e30f8ec67d2edd38d,provider/vertex | internal/protocol/geminigenerate,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.generate_content,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,generate_content,realtime,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:7bf30a12414134aaf817aa3f723d81be1808dbafff05027e30f8ec67d2edd38d,provider/vertex | internal/protocol/geminigenerate,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.generate_content,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,generate_content,reasoning,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:7bf30a12414134aaf817aa3f723d81be1808dbafff05027e30f8ec67d2edd38d,provider/vertex | internal/protocol/geminigenerate,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.generate_content,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,generate_content,reasoning_summary,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:7bf30a12414134aaf817aa3f723d81be1808dbafff05027e30f8ec67d2edd38d,provider/vertex | internal/protocol/geminigenerate,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.generate_content,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,generate_content,server_state,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:7bf30a12414134aaf817aa3f723d81be1808dbafff05027e30f8ec67d2edd38d,provider/vertex | internal/protocol/geminigenerate,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.generate_content,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,generate_content,streaming,compatible,transformed,false,,sha256:7bf30a12414134aaf817aa3f723d81be1808dbafff05027e30f8ec67d2edd38d,provider/vertex | internal/protocol/geminigenerate,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.generate_content,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,generate_content,structured_output,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:7bf30a12414134aaf817aa3f723d81be1808dbafff05027e30f8ec67d2edd38d,provider/vertex | internal/protocol/geminigenerate,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.generate_content,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,generate_content,text_generation,compatible,transformed,false,,sha256:7bf30a12414134aaf817aa3f723d81be1808dbafff05027e30f8ec67d2edd38d,provider/vertex | internal/protocol/geminigenerate,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.generate_content,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,generate_content,tool_calling,compatible,transformed,false,,sha256:7bf30a12414134aaf817aa3f723d81be1808dbafff05027e30f8ec67d2edd38d,provider/vertex | internal/protocol/geminigenerate,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.generate_content,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,generate_content,usage_reporting,compatible,transformed,false,,sha256:7bf30a12414134aaf817aa3f723d81be1808dbafff05027e30f8ec67d2edd38d,provider/vertex | internal/protocol/geminigenerate,tests/vertex
praxis.model-invoker.semantic-matrix/v1candidate,google.vertex-ai.us-central1.adc.generate_content,google.vertex-ai,google.vertex-ai.payg,google-vertex-ai,generate_content,video_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:7bf30a12414134aaf817aa3f723d81be1808dbafff05027e30f8ec67d2edd38d,provider/vertex | internal/protocol/geminigenerate,tests/vertex
